trial,method,label,route,success,completion_steps,completion_time_s,active_steps,idle_steps,idle_fraction,stale_instruction_errors,stale_error_fraction,wrong_instruction_errors,wrong_instruction_fraction,control_smoothness,safety_violations,planner_calls,instruction_switches,instruction_parse_failures,stage_completions,route_stages,path_length,planner_profile,planner_latency,planner_cadence,transport_delay,controller_capacity,controller_noise,sweep
2,async_online,Asynchronous online,amber>mint>cobalt>depot,1,103,8.24,94,9,0.08737864077669903,0,0.0,0,0.0,0.3824677863436944,6,4,4,0,4,4,6.438763834107911,balanced,10,16,4,large,0.0,capacity_noise
3,async_online,Asynchronous online,mint>amber>depot,1,74,5.92,65,9,0.12162162162162163,6,0.09230769230769231,6,0.09230769230769231,0.3350892318833038,0,3,3,0,3,3,4.682211815057016,balanced,10,16,4,large,0.0,capacity_noise
4,async_online,Asynchronous online,cobalt>mint>depot,1,78,6.24,69,9,0.11538461538461539,12,0.17391304347826086,12,0.17391304347826086,0.38120461843290865,3,3,3,0,3,3,3.9146184057699664,balanced,10,16,4,large,0.0,capacity_noise
5,async_online,Asynchronous online,amber>cobalt>depot,1,126,10.08,117,9,0.07142857142857142,11,0.09401709401709402,11,0.09401709401709402,0.20878653864139166,54,3,3,0,3,3,4.7657102447017685,balanced,10,16,4,large,0.0,capacity_noise
6,async_online,Asynchronous online,cobalt>amber>mint>depot,0,260,20.8,251,9,0.03461538461538462,5,0.0199203187250996,235,0.9362549800796812,0.033300500104960024,0,3,2,0,1,4,1.1523165421807828,balanced,10,16,4,large,0.0,capacity_noise
7,async_online,Asynchronous online,amber>cobalt>depot,1,86,6.88,77,9,0.10465116279069768,11,0.14285714285714285,11,0.14285714285714285,0.36393504772151564,6,3,3,0,3,3,4.905333652693652,balanced,10,16,4,large,0.0,capacity_noise
8,async_online,Asynchronous online,cobalt>amber>mint>depot,1,103,8.24,94,9,0.08737864077669903,11,0.11702127659574468,11,0.11702127659574468,0.34625993152750545,1,4,4,0,4,4,6.563026787754326,balanced,10,16,4,large,0.0,capacity_noise
9,async_online,Asynchronous online,mint>amber>depot,1,73,5.84,64,9,0.1232876712328767,6,0.09375,6,0.09375,0.3499580943655922,0,3,3,0,3,3,4.497624481097887,balanced,10,16,4,large,0.0,capacity_noise
10,async_online,Asynchronous online,amber>mint>cobalt>depot,1,112,8.96,103,9,0.08035714285714286,4,0.038834951456310676,4,0.038834951456310676,0.3368948133227079,13,4,4,0,4,4,6.681494377272345,balanced,10,16,4,large,0.0,capacity_noise
11,async_online,Asynchronous online,cobalt>amber>mint>depot,1,115,9.200000000000001,106,9,0.0782608695652174,11,0.10377358490566038,11,0.10377358490566038,0.3347809637259631,21,4,4,0,4,4,6.037619859540301,balanced,10,16,4,large,0.0,capacity_noise
12,async_online,Asynchronous online,amber>cobalt>depot,0,260,20.8,251,9,0.03461538461538462,0,0.0,251,1.0,0.043282438704824254,6,2,1,0,0,3,1.2685520780297599,balanced,10,16,4,large,0.0,capacity_noise
13,async_online,Asynchronous online,mint>cobalt>amber>depot,1,95,7.6000000000000005,86,9,0.09473684210526316,18,0.20930232558139536,18,0.20930232558139536,0.362447865872858,0,4,4,0,4,4,5.495594808441295,balanced,10,16,4,large,0.0,capacity_noise
14,async_online,Asynchronous online,mint>cobalt>amber>depot,1,95,7.6000000000000005,86,9,0.09473684210526316,17,0.19767441860465115,17,0.19767441860465115,0.36642746586564984,0,4,4,0,4,4,5.625660307946285,balanced,10,16,4,large,0.0,capacity_noise
15,async_online,Asynchronous online,mint>amber>depot,1,78,6.24,69,9,0.11538461538461539,5,0.07246376811594203,5,0.07246376811594203,0.38131199713702796,3,3,3,0,3,3,4.610082652627949,balanced,10,16,4,large,0.0,capacity_noise
16,async_online,Asynchronous online,amber>mint>cobalt>depot,1,112,8.96,103,9,0.08035714285714286,0,0.0,0,0.0,0.3440123959871925,19,4,4,0,4,4,6.374651587970183,balanced,10,16,4,large,0.0,capacity_noise
17,async_online,Asynchronous online,amber>mint>cobalt>depot,1,124,9.92,115,9,0.07258064516129033,12,0.10434782608695652,12,0.10434782608695652,0.3358588664649148,15,4,4,0,4,4,6.336859189532902,balanced,10,16,4,large,0.0,capacity_noise
18,async_online,Asynchronous online,mint>cobalt>amber>depot,1,95,7.6000000000000005,86,9,0.09473684210526316,17,0.19767441860465115,17,0.19767441860465115,0.3624480077499744,0,4,4,0,4,4,5.594724912260693,balanced,10,16,4,large,0.0,capacity_noise
19,async_online,Asynchronous online,amber>mint>cobalt>depot,1,125,10.0,116,9,0.072,0,0.0,0,0.0,0.33697711940668895,24,4,4,0,4,4,6.543064254783231,balanced,10,16,4,large,0.0,capacity_noise
20,async_online,Asynchronous online,mint>cobalt>amber>depot,1,96,7.68,87,9,0.09375,15,0.1724137931034483,15,0.1724137931034483,0.3703357889885822,3,4,4,0,4,4,5.796132069668956,balanced,10,16,4,large,0.0,capacity_noise
21,async_online,Asynchronous online,amber>cobalt>depot,1,77,6.16,68,9,0.11688311688311688,0,0.0,0,0.0,0.3495820767188243,10,3,3,0,3,3,4.324410152506852,balanced,10,16,4,large,0.0,capacity_noise
22,async_online,Asynchronous online,mint>amber>depot,1,74,5.92,65,9,0.12162162162162163,6,0.09230769230769231,6,0.09230769230769231,0.3409556043008788,0,3,3,0,3,3,4.538213554978862,balanced,10,16,4,large,0.0,capacity_noise
23,async_online,Asynchronous online,cobalt>mint>depot,1,73,5.84,64,9,0.1232876712328767,12,0.1875,12,0.1875,0.36978778033726806,0,3,3,0,3,3,4.228220656937318,balanced,10,16,4,large,0.0,capacity_noise
24,async_online,Asynchronous online,cobalt>mint>depot,1,74,5.92,65,9,0.12162162162162163,12,0.18461538461538463,12,0.18461538461538463,0.3540882230367608,6,3,3,0,3,3,3.862599538948252,balanced,10,16,4,large,0.0,capacity_noise
25,async_online,Asynchronous online,cobalt>mint>depot,1,73,5.84,64,9,0.1232876712328767,12,0.1875,12,0.1875,0.36843306916419516,3,3,3,0,3,3,4.10760540241339,balanced,10,16,4,large,0.0,capacity_noise
26,async_online,Asynchronous online,mint>cobalt>amber>depot,1,95,7.6000000000000005,86,9,0.09473684210526316,17,0.19767441860465115,17,0.19767441860465115,0.36054411062446606,0,4,4,0,4,4,5.51541381036913,balanced,10,16,4,large,0.0,capacity_noise
27,async_online,Asynchronous online,amber>mint>cobalt>depot,1,115,9.200000000000001,106,9,0.0782608695652174,4,0.03773584905660377,4,0.03773584905660377,0.38058565507677866,13,4,4,0,4,4,6.649832744658505,balanced,10,16,4,large,0.0,capacity_noise
28,async_online,Asynchronous online,amber>cobalt>depot,1,80,6.4,71,9,0.1125,0,0.0,0,0.0,0.4078005454068978,13,3,3,0,3,3,4.58022084429296,balanced,10,16,4,large,0.0,capacity_noise
29,async_online,Asynchronous online,mint>cobalt>amber>depot,1,96,7.68,87,9,0.09375,14,0.16091954022988506,14,0.16091954022988506,0.35039089500682996,9,4,4,0,4,4,5.630460165760634,balanced,10,16,4,large,0.0,capacity_noise
30,async_online,Asynchronous online,amber>mint>cobalt>depot,1,115,9.200000000000001,106,9,0.0782608695652174,15,0.14150943396226415,15,0.14150943396226415,0.32940781321400914,7,4,4,0,4,4,6.6153359194765455,balanced,10,16,4,large,0.0,capacity_noise
31,async_online,Asynchronous online,mint>amber>depot,1,74,5.92,65,9,0.12162162162162163,6,0.09230769230769231,6,0.09230769230769231,0.34393566782246326,0,3,3,0,3,3,4.711434410751706,balanced,10,16,4,large,0.0,capacity_noise
0,async_online,Asynchronous online,mint>cobalt>amber>depot,0,260,20.8,251,9,0.03461538461538462,5,0.0199203187250996,235,0.9362549800796812,0.15672882609873623,0,3,2,0,1,4,1.2864162450530539,balanced,10,16,4,large,0.07,capacity_noise
1,async_online,Asynchronous online,mint>cobalt>amber>depot,1,96,7.68,87,9,0.09375,17,0.19540229885057472,17,0.19540229885057472,0.40251883970002267,5,4,4,0,4,4,5.564282932042773,balanced,10,16,4,large,0.07,capacity_noise
2,async_online,Asynchronous online,amber>mint>cobalt>depot,1,106,8.48,97,9,0.08490566037735849,0,0.0,0,0.0,0.43021679158640214,7,4,4,0,4,4,6.428424695531043,balanced,10,16,4,large,0.07,capacity_noise
3,async_online,Asynchronous online,mint>amber>depot,1,74,5.92,65,9,0.12162162162162163,6,0.09230769230769231,6,0.09230769230769231,0.36970267386299527,0,3,3,0,3,3,4.691307413236827,balanced,10,16,4,large,0.07,capacity_noise
4,async_online,Asynchronous online,cobalt>mint>depot,1,78,6.24,69,9,0.11538461538461539,12,0.17391304347826086,12,0.17391304347826086,0.4162439083102957,3,3,3,0,3,3,3.9205334211539538,balanced,10,16,4,large,0.07,capacity_noise
5,async_online,Asynchronous online,amber>cobalt>depot,1,126,10.08,117,9,0.07142857142857142,11,0.09401709401709402,11,0.09401709401709402,0.27525506561223256,54,3,3,0,3,3,4.77245032272584,balanced,10,16,4,large,0.07,capacity_noise
6,async_online,Asynchronous online,cobalt>amber>mint>depot,0,260,20.8,251,9,0.03461538461538462,5,0.0199203187250996,235,0.9362549800796812,0.15221586812541688,0,3,2,0,1,4,1.2973906885374726,balanced,10,16,4,large,0.07,capacity_noise
7,async_online,Asynchronous online,amber>cobalt>depot,1,83,6.640000000000001,74,9,0.10843373493975904,11,0.14864864864864866,11,0.14864864864864866,0.37789420086642467,5,3,3,0,3,3,4.925759247548186,balanced,10,16,4,large,0.07,capacity_noise
8,async_online,Asynchronous online,cobalt>amber>mint>depot,1,102,8.16,93,9,0.08823529411764706,11,0.11827956989247312,11,0.11827956989247312,0.3995040967924459,1,4,4,0,4,4,6.5246777322217175,balanced,10,16,4,large,0.07,capacity_noise
9,async_online,Asynchronous online,mint>amber>depot,1,73,5.84,64,9,0.1232876712328767,6,0.09375,6,0.09375,0.3851914313043847,0,3,3,0,3,3,4.5057712650463175,balanced,10,16,4,large,0.07,capacity_noise
10,async_online,Asynchronous online,amber>mint>cobalt>depot,1,111,8.88,102,9,0.08108108108108109,4,0.0392156862745098,4,0.0392156862745098,0.3793858835358826,13,4,4,0,4,4,6.65089129354918,balanced,10,16,4,large,0.07,capacity_noise
11,async_online,Asynchronous online,cobalt>amber>mint>depot,1,114,9.120000000000001,105,9,0.07894736842105263,11,0.10476190476190476,11,0.10476190476190476,0.3673291059013498,20,4,4,0,4,4,6.016794599361018,balanced,10,16,4,large,0.07,capacity_noise
12,async_online,Asynchronous online,amber>cobalt>depot,0,260,20.8,251,9,0.03461538461538462,0,0.0,251,1.0,0.16963313058567386,5,2,1,0,0,3,1.3288068251153042,balanced,10,16,4,large,0.07,capacity_noise
13,async_online,Asynchronous online,mint>cobalt>amber>depot,1,95,7.6000000000000005,86,9,0.09473684210526316,18,0.20930232558139536,18,0.20930232558139536,0.40386207411111846,0,4,4,0,4,4,5.4785959700423055,balanced,10,16,4,large,0.07,capacity_noise
14,async_online,Asynchronous online,mint>cobalt>amber>depot,1,95,7.6000000000000005,86,9,0.09473684210526316,17,0.19767441860465115,17,0.19767441860465115,0.41389861706737874,0,4,4,0,4,4,5.616815642761442,balanced,10,16,4,large,0.07,capacity_noise
15,async_online,Asynchronous online,mint>amber>depot,1,78,6.24,69,9,0.11538461538461539,5,0.07246376811594203,5,0.07246376811594203,0.4231177374932011,3,3,3,0,3,3,4.607947183264663,balanced,10,16,4,large,0.07,capacity_noise
16,async_online,Asynchronous online,amber>mint>cobalt>depot,1,111,8.88,102,9,0.08108108108108109,0,0.0,0,0.0,0.37892979273787225,19,4,4,0,4,4,6.329596939419578,balanced,10,16,4,large,0.07,capacity_noise
17,async_online,Asynchronous online,amber>mint>cobalt>depot,1,103,8.24,94,9,0.08737864077669903,0,0.0,0,0.0,0.4129241888829426,8,4,4,0,4,4,6.204859648894597,balanced,10,16,4,large,0.07,capacity_noise
18,async_online,Asynchronous online,mint>cobalt>amber>depot,1,95,7.6000000000000005,86,9,0.09473684210526316,17,0.19767441860465115,17,0.19767441860465115,0.4037829523487387,0,4,4,0,4,4,5.605025034422155,balanced,10,16,4,large,0.07,capacity_noise
19,async_online,Asynchronous online,amber>mint>cobalt>depot,1,125,10.0,116,9,0.072,0,0.0,0,0.0,0.3823537047224857,25,4,4,0,4,4,6.490804363541307,balanced,10,16,4,large,0.07,capacity_noise
20,async_online,Asynchronous online,mint>cobalt>amber>depot,1,96,7.68,87,9,0.09375,15,0.1724137931034483,15,0.1724137931034483,0.40121406914162716,3,4,4,0,4,4,5.808700410718002,balanced,10,16,4,large,0.07,capacity_noise
21,async_online,Asynchronous online,amber>cobalt>depot,1,77,6.16,68,9,0.11688311688311688,0,0.0,0,0.0,0.37952587266585897,10,3,3,0,3,3,4.32826707173153,balanced,10,16,4,large,0.07,capacity_noise
22,async_online,Asynchronous online,mint>amber>depot,1,74,5.92,65,9,0.12162162162162163,6,0.09230769230769231,6,0.09230769230769231,0.3963436364196861,0,3,3,0,3,3,4.535581152556473,balanced,10,16,4,large,0.07,capacity_noise
23,async_online,Asynchronous online,cobalt>mint>depot,1,73,5.84,64,9,0.1232876712328767,12,0.1875,12,0.1875,0.4267366367400144,0,3,3,0,3,3,4.228197833553121,balanced,10,16,4,large,0.07,capacity_noise
24,async_online,Asynchronous online,cobalt>mint>depot,1,74,5.92,65,9,0.12162162162162163,12,0.18461538461538463,12,0.18461538461538463,0.3948666504022823,6,3,3,0,3,3,3.8559226615649838,balanced,10,16,4,large,0.07,capacity_noise
25,async_online,Asynchronous online,cobalt>mint>depot,1,73,5.84,64,9,0.1232876712328767,12,0.1875,12,0.1875,0.4142433710920298,3,3,3,0,3,3,4.110527851699194,balanced,10,16,4,large,0.07,capacity_noise
26,async_online,Asynchronous online,mint>cobalt>amber>depot,1,96,7.68,87,9,0.09375,17,0.19540229885057472,17,0.19540229885057472,0.4000654544162147,0,4,4,0,4,4,5.559117643651959,balanced,10,16,4,large,0.07,capacity_noise
27,async_online,Asynchronous online,amber>mint>cobalt>depot,1,115,9.200000000000001,106,9,0.0782608695652174,4,0.03773584905660377,4,0.03773584905660377,0.4229510229574218,13,4,4,0,4,4,6.679030282740364,balanced,10,16,4,large,0.07,capacity_noise
28,async_online,Asynchronous online,amber>cobalt>depot,1,80,6.4,71,9,0.1125,0,0.0,0,0.0,0.42078047955962544,13,3,3,0,3,3,4.562509512180605,balanced,10,16,4,large,0.07,capacity_noise
29,async_online,Asynchronous online,mint>cobalt>amber>depot,1,96,7.68,87,9,0.09375,14,0.16091954022988506,14,0.16091954022988506,0.395028892358947,9,4,4,0,4,4,5.611951394259005,balanced,10,16,4,large,0.07,capacity_noise
30,async_online,Asynchronous online,amber>mint>cobalt>depot,1,115,9.200000000000001,106,9,0.0782608695652174,15,0.14150943396226415,15,0.14150943396226415,0.371252090209024,7,4,4,0,4,4,6.622793962250472,balanced,10,16,4,large,0.07,capacity_noise
31,async_online,Asynchronous online,mint>amber>depot,1,74,5.92,65,9,0.12162162162162163,6,0.09230769230769231,6,0.09230769230769231,0.3760107533526387,0,3,3,0,3,3,4.719035035840123,balanced,10,16,4,large,0.07,capacity_noise
0,async_online,Asynchronous online,mint>cobalt>amber>depot,0,260,20.8,251,9,0.03461538461538462,5,0.0199203187250996,235,0.9362549800796812,0.32732479466844233,0,3,2,0,1,4,1.5284872364884523,balanced,10,16,4,large,0.16,capacity_noise
1,async_online,Asynchronous online,mint>cobalt>amber>depot,1,96,7.68,87,9,0.09375,17,0.19540229885057472,17,0.19540229885057472,0.5094108440305799,5,4,4,0,4,4,5.593402804007884,balanced,10,16,4,large,0.16,capacity_noise
2,async_online,Asynchronous online,amber>mint>cobalt>depot,1,106,8.48,97,9,0.08490566037735849,0,0.0,0,0.0,0.5303482946151343,7,4,4,0,4,4,6.434480350530826,balanced,10,16,4,large,0.16,capacity_noise
3,async_online,Asynchronous online,mint>amber>depot,1,74,5.92,65,9,0.12162162162162163,6,0.09230769230769231,6,0.09230769230769231,0.4644918442661411,0,3,3,0,3,3,4.704447306779574,balanced,10,16,4,large,0.16,capacity_noise
4,async_online,Asynchronous online,cobalt>mint>depot,1,70,5.6000000000000005,61,9,0.12857142857142856,0,0.0,0,0.0,0.5398573079073135,6,3,3,0,3,3,3.89149696833644,balanced,10,16,4,large,0.16,capacity_noise
5,async_online,Asynchronous online,amber>cobalt>depot,1,126,10.08,117,9,0.07142857142857142,11,0.09401709401709402,11,0.09401709401709402,0.41747825488278084,54,3,3,0,3,3,4.7830512033435095,balanced,10,16,4,large,0.16,capacity_noise
6,async_online,Asynchronous online,cobalt>amber>mint>depot,0,260,20.8,251,9,0.03461538461538462,5,0.0199203187250996,235,0.9362549800796812,0.31827400113983495,0,3,2,0,1,4,1.540647686384705,balanced,10,16,4,large,0.16,capacity_noise
7,async_online,Asynchronous online,amber>cobalt>depot,1,88,7.04,79,9,0.10227272727272728,11,0.13924050632911392,11,0.13924050632911392,0.4880409270295623,6,3,3,0,3,3,4.891886432312534,balanced,10,16,4,large,0.16,capacity_noise
8,async_online,Asynchronous online,cobalt>amber>mint>depot,1,101,8.08,92,9,0.0891089108910891,0,0.0,0,0.0,0.5206370308305047,11,4,4,0,4,4,6.1625022573266,balanced,10,16,4,large,0.16,capacity_noise
9,async_online,Asynchronous online,mint>amber>depot,1,73,5.84,64,9,0.1232876712328767,6,0.09375,6,0.09375,0.49313663999504126,0,3,3,0,3,3,4.5165486260302465,balanced,10,16,4,large,0.16,capacity_noise
10,async_online,Asynchronous online,amber>mint>cobalt>depot,1,111,8.88,102,9,0.08108108108108109,4,0.0392156862745098,4,0.0392156862745098,0.48199925561114765,13,4,4,0,4,4,6.656510587384667,balanced,10,16,4,large,0.16,capacity_noise
11,async_online,Asynchronous online,cobalt>amber>mint>depot,1,115,9.200000000000001,106,9,0.0782608695652174,0,0.0,0,0.0,0.4550264848882887,29,4,4,0,4,4,5.857576730354009,balanced,10,16,4,large,0.16,capacity_noise
12,async_online,Asynchronous online,amber>cobalt>depot,0,260,20.8,251,9,0.03461538461538462,0,0.0,251,1.0,0.34610326768263533,5,2,1,0,0,3,1.4976824653043632,balanced,10,16,4,large,0.16,capacity_noise
13,async_online,Asynchronous online,mint>cobalt>amber>depot,1,96,7.68,87,9,0.09375,16,0.1839080459770115,16,0.1839080459770115,0.5208266283830068,0,4,4,0,4,4,5.500059374150133,balanced,10,16,4,large,0.16,capacity_noise
14,async_online,Asynchronous online,mint>cobalt>amber>depot,1,95,7.6000000000000005,86,9,0.09473684210526316,17,0.19767441860465115,17,0.19767441860465115,0.5279709580519022,0,4,4,0,4,4,5.605235895710015,balanced,10,16,4,large,0.16,capacity_noise
15,async_online,Asynchronous online,mint>amber>depot,1,80,6.4,71,9,0.1125,5,0.07042253521126761,5,0.07042253521126761,0.5390714469754434,4,3,3,0,3,3,4.648104913176666,balanced,10,16,4,large,0.16,capacity_noise
16,async_online,Asynchronous online,amber>mint>cobalt>depot,1,112,8.96,103,9,0.08035714285714286,0,0.0,0,0.0,0.4590540859330786,19,4,4,0,4,4,6.342860971787282,balanced,10,16,4,large,0.16,capacity_noise
17,async_online,Asynchronous online,amber>mint>cobalt>depot,1,107,8.56,98,9,0.08411214953271028,0,0.0,0,0.0,0.48248170637998594,12,4,4,0,4,4,6.223712318556522,balanced,10,16,4,large,0.16,capacity_noise
18,async_online,Asynchronous online,mint>cobalt>amber>depot,1,94,7.5200000000000005,85,9,0.09574468085106383,17,0.2,17,0.2,0.5182242295523649,0,4,4,0,4,4,5.6124466311277805,balanced,10,16,4,large,0.16,capacity_noise
19,async_online,Asynchronous online,amber>mint>cobalt>depot,1,129,10.32,120,9,0.06976744186046512,0,0.0,0,0.0,0.4795297324396491,27,4,4,0,4,4,6.5403183356431835,balanced,10,16,4,large,0.16,capacity_noise
20,async_online,Asynchronous online,mint>cobalt>amber>depot,1,96,7.68,87,9,0.09375,15,0.1724137931034483,15,0.1724137931034483,0.4853043136697336,3,4,4,0,4,4,5.794032611488335,balanced,10,16,4,large,0.16,capacity_noise
21,async_online,Asynchronous online,amber>cobalt>depot,1,77,6.16,68,9,0.11688311688311688,0,0.0,0,0.0,0.47957437043154083,10,3,3,0,3,3,4.330297134247578,balanced,10,16,4,large,0.16,capacity_noise
22,async_online,Asynchronous online,mint>amber>depot,1,74,5.92,65,9,0.12162162162162163,6,0.09230769230769231,6,0.09230769230769231,0.5204850764016914,0,3,3,0,3,3,4.530047263343063,balanced,10,16,4,large,0.16,capacity_noise
23,async_online,Asynchronous online,cobalt>mint>depot,1,73,5.84,64,9,0.1232876712328767,12,0.1875,12,0.1875,0.5519185266729499,0,3,3,0,3,3,4.228944083016181,balanced,10,16,4,large,0.16,capacity_noise
24,async_online,Asynchronous online,cobalt>mint>depot,1,74,5.92,65,9,0.12162162162162163,12,0.18461538461538463,12,0.18461538461538463,0.5049605529022149,6,3,3,0,3,3,3.848423874161425,balanced,10,16,4,large,0.16,capacity_noise
25,async_online,Asynchronous online,cobalt>mint>depot,1,73,5.84,64,9,0.1232876712328767,12,0.1875,12,0.1875,0.5353763078587754,3,3,3,0,3,3,4.115124011887475,balanced,10,16,4,large,0.16,capacity_noise
26,async_online,Asynchronous online,mint>cobalt>amber>depot,1,96,7.68,87,9,0.09375,17,0.19540229885057472,17,0.19540229885057472,0.511991742186407,0,4,4,0,4,4,5.559562892276989,balanced,10,16,4,large,0.16,capacity_noise
27,async_online,Asynchronous online,amber>mint>cobalt>depot,1,111,8.88,102,9,0.08108108108108109,4,0.0392156862745098,4,0.0392156862745098,0.5283401660820788,8,4,4,0,4,4,6.729691328581434,balanced,10,16,4,large,0.16,capacity_noise
28,async_online,Asynchronous online,amber>cobalt>depot,1,82,6.5600000000000005,73,9,0.10975609756097561,0,0.0,0,0.0,0.505944070583427,14,3,3,0,3,3,4.5894667587912314,balanced,10,16,4,large,0.16,capacity_noise
29,async_online,Asynchronous online,mint>cobalt>amber>depot,1,96,7.68,87,9,0.09375,14,0.16091954022988506,14,0.16091954022988506,0.5131308341407034,9,4,4,0,4,4,5.5953520955212,balanced,10,16,4,large,0.16,capacity_noise
30,async_online,Asynchronous online,amber>mint>cobalt>depot,1,115,9.200000000000001,106,9,0.0782608695652174,14,0.1320754716981132,14,0.1320754716981132,0.49347511123048554,7,4,4,0,4,4,6.63394483842269,balanced,10,16,4,large,0.16,capacity_noise
31,async_online,Asynchronous online,mint>amber>depot,1,73,5.84,64,9,0.1232876712328767,6,0.09375,6,0.09375,0.47806258489272885,0,3,3,0,3,3,4.684501010913949,balanced,10,16,4,large,0.16,capacity_noise
0,async_online,Asynchronous online,mint>cobalt>amber>depot,0,260,20.8,251,9,0.03461538461538462,6,0.02390438247011952,236,0.9402390438247012,0.12952713684732134,0,3,2,0,1,4,1.420299389308866,balanced,10,16,4,medium,0.055,planner_swap
1,async_online,Asynchronous online,mint>cobalt>amber>depot,1,97,7.76,88,9,0.09278350515463918,17,0.19318181818181818,17,0.19318181818181818,0.366176297021732,5,4,4,0,4,4,5.8915901647237305,balanced,10,16,4,medium,0.055,planner_swap
2,async_online,Asynchronous online,amber>mint>cobalt>depot,1,104,8.32,95,9,0.08653846153846154,1,0.010526315789473684,1,0.010526315789473684,0.3792915818921359,5,4,4,0,4,4,6.6820024718920115,balanced,10,16,4,medium,0.055,planner_swap
3,async_online,Asynchronous online,mint>amber>depot,1,76,6.08,67,9,0.11842105263157894,5,0.07462686567164178,5,0.07462686567164178,0.3357807455544317,0,3,3,0,3,3,5.009488609725764,balanced,10,16,4,medium,0.055,planner_swap
4,async_online,Asynchronous online,cobalt>mint>depot,1,79,6.32,70,9,0.11392405063291139,12,0.17142857142857143,12,0.17142857142857143,0.3844636847543489,3,3,3,0,3,3,4.117276952646823,balanced,10,16,4,medium,0.055,planner_swap
5,async_online,Asynchronous online,amber>cobalt>depot,1,124,9.92,115,9,0.07258064516129033,10,0.08695652173913043,10,0.08695652173913043,0.24911868687997352,52,3,3,0,3,3,5.07304176817131,balanced,10,16,4,medium,0.055,planner_swap
6,async_online,Asynchronous online,cobalt>amber>mint>depot,0,260,20.8,251,9,0.03461538461538462,6,0.02390438247011952,236,0.9402390438247012,0.13124597456998502,0,3,2,0,1,4,1.4846187628755607,balanced,10,16,4,medium,0.055,planner_swap
7,async_online,Asynchronous online,amber>cobalt>depot,1,95,7.6000000000000005,86,9,0.09473684210526316,10,0.11627906976744186,10,0.11627906976744186,0.36168131413552235,15,3,3,0,3,3,5.24066295736338,balanced,10,16,4,medium,0.055,planner_swap
8,async_online,Asynchronous online,cobalt>amber>mint>depot,1,104,8.32,95,9,0.08653846153846154,9,0.09473684210526316,9,0.09473684210526316,0.35262094597558535,1,4,4,0,4,4,7.016750338181877,balanced,10,16,4,medium,0.055,planner_swap
9,async_online,Asynchronous online,mint>amber>depot,1,74,5.92,65,9,0.12162162162162163,7,0.1076923076923077,7,0.1076923076923077,0.35777117370869504,0,3,3,0,3,3,4.7586345505985586,balanced,10,16,4,medium,0.055,planner_swap
10,async_online,Asynchronous online,amber>mint>cobalt>depot,1,106,8.48,97,9,0.08490566037735849,5,0.05154639175257732,5,0.05154639175257732,0.3717358216077902,6,4,4,0,4,4,6.959881401570132,balanced,10,16,4,medium,0.055,planner_swap
11,async_online,Asynchronous online,cobalt>amber>mint>depot,1,115,9.200000000000001,106,9,0.0782608695652174,10,0.09433962264150944,10,0.09433962264150944,0.339163728894923,21,4,4,0,4,4,6.352383219508866,balanced,10,16,4,medium,0.055,planner_swap
12,async_online,Asynchronous online,amber>cobalt>depot,0,260,20.8,251,9,0.03461538461538462,0,0.0,251,1.0,0.1314369852623746,6,2,1,0,0,3,1.5045713067862596,balanced,10,16,4,medium,0.055,planner_swap
13,async_online,Asynchronous online,mint>cobalt>amber>depot,1,96,7.68,87,9,0.09375,17,0.19540229885057472,17,0.19540229885057472,0.3614202219685835,0,4,4,0,4,4,5.869953013888921,balanced,10,16,4,medium,0.055,planner_swap
14,async_online,Asynchronous online,mint>cobalt>amber>depot,1,97,7.76,88,9,0.09278350515463918,17,0.19318181818181818,17,0.19318181818181818,0.36719423548723784,0,4,4,0,4,4,6.014953128578844,balanced,10,16,4,medium,0.055,planner_swap
15,async_online,Asynchronous online,mint>amber>depot,1,83,6.640000000000001,74,9,0.10843373493975904,5,0.06756756756756757,5,0.06756756756756757,0.3655205754324119,7,3,3,0,3,3,4.888682462761409,balanced,10,16,4,medium,0.055,planner_swap
16,async_online,Asynchronous online,amber>mint>cobalt>depot,1,108,8.64,99,9,0.08333333333333333,0,0.0,0,0.0,0.3735537574638179,13,4,4,0,4,4,6.6887472674010375,balanced,10,16,4,medium,0.055,planner_swap
17,async_online,Asynchronous online,amber>mint>cobalt>depot,1,124,9.92,115,9,0.07258064516129033,0,0.0,0,0.0,0.3699250083425968,30,4,4,0,4,4,6.32646223103235,balanced,10,16,4,medium,0.055,planner_swap
18,async_online,Asynchronous online,mint>cobalt>amber>depot,1,96,7.68,87,9,0.09375,17,0.19540229885057472,17,0.19540229885057472,0.3623305827421185,0,4,4,0,4,4,5.988097853847531,balanced,10,16,4,medium,0.055,planner_swap
19,async_online,Asynchronous online,amber>mint>cobalt>depot,1,130,10.4,121,9,0.06923076923076923,0,0.0,0,0.0,0.3478824877499541,32,4,4,0,4,4,6.56642562075555,balanced,10,16,4,medium,0.055,planner_swap
20,async_online,Asynchronous online,mint>cobalt>amber>depot,1,97,7.76,88,9,0.09278350515463918,14,0.1590909090909091,14,0.1590909090909091,0.38576009053809285,3,4,4,0,4,4,6.131109134442714,balanced,10,16,4,medium,0.055,planner_swap
21,async_online,Asynchronous online,amber>cobalt>depot,1,79,6.32,70,9,0.11392405063291139,0,0.0,0,0.0,0.3436232250806123,10,3,3,0,3,3,4.539862910796945,balanced,10,16,4,medium,0.055,planner_swap
