trial,split,severity,support_tasks,method,success,first_attempt_success,solve_attempt,best_completed_phases,attempt1_completed_phases,attempt1_phase_error,final_attempt_phase_error,retry_gain,updates,solved_by_attempt_1,solved_by_attempt_2,solved_by_attempt_3,solved_by_attempt_4
178,shifted,1.2,4,online_finetune,1,0,2,3,0,0.05538869660314269,0.02343846256049625,1,2,0,1,1,1
179,robust,1.45,4,raw_history,0,0,5,2,2,0.05279275907234001,0.0552015679052012,0,0,0,0,0,0
179,robust,1.45,4,transition_retrieval,1,0,3,3,1,0.0435440137256441,0.031174882951470233,1,0,0,0,1,1
179,robust,1.45,4,phase_dual_memory,1,1,1,3,3,0.017432144071605066,0.017432144071605066,0,0,1,1,1,1
179,robust,1.45,4,online_finetune,0,0,5,0,0,0.09420984392460803,0.05055222517460069,0,5,0,0,0,0
180,near,0.9,4,raw_history,0,0,5,1,0,0.08439200064319816,0.07645074714347166,0,0,0,0,0,0
180,near,0.9,4,transition_retrieval,1,0,4,3,0,0.08564160270421488,0.046087477657436836,1,0,0,0,0,1
180,near,0.9,4,phase_dual_memory,1,0,3,3,0,0.09026659599250264,0.0480246964603219,1,0,0,0,1,1
180,near,0.9,4,online_finetune,1,0,3,3,0,0.07437873867950659,0.03358511943235485,1,3,0,0,1,1
181,matched,1.0,4,raw_history,0,0,5,2,1,0.08556298935407676,0.047803988478581784,0,0,0,0,0,0
181,matched,1.0,4,transition_retrieval,1,1,1,3,3,0.03672355230397942,0.03672355230397942,0,0,1,1,1,1
181,matched,1.0,4,phase_dual_memory,1,1,1,3,3,0.03221438299693066,0.03221438299693066,0,0,1,1,1,1
181,matched,1.0,4,online_finetune,1,0,4,3,0,0.08410295332308884,0.03002867440290638,1,4,0,0,0,1
182,shifted,1.2,4,raw_history,1,0,2,3,0,0.07379915204044375,0.03514325702767019,1,0,0,1,1,1
182,shifted,1.2,4,transition_retrieval,1,1,1,3,3,0.025668451982986378,0.025668451982986378,0,0,1,1,1,1
182,shifted,1.2,4,phase_dual_memory,1,1,1,3,3,0.021040524620816337,0.021040524620816337,0,0,1,1,1,1
182,shifted,1.2,4,online_finetune,1,0,3,3,0,0.08068251705758725,0.034442671412710825,1,3,0,0,1,1
183,robust,1.45,4,raw_history,1,0,4,3,2,0.06951699583042809,0.0382053340824322,1,0,0,0,0,1
183,robust,1.45,4,transition_retrieval,1,0,3,3,2,0.05107843932086348,0.02799225808089594,1,0,0,0,1,1
183,robust,1.45,4,phase_dual_memory,1,0,2,3,2,0.05551501874859462,0.02104959756653015,1,0,0,1,1,1
183,robust,1.45,4,online_finetune,0,0,5,2,2,0.07610090426795824,0.042919236694602104,0,5,0,0,0,0
184,near,0.9,4,raw_history,1,1,1,3,3,0.054807950747956,0.054807950747956,0,0,1,1,1,1
184,near,0.9,4,transition_retrieval,1,1,1,3,3,0.04473935677519275,0.04473935677519275,0,0,1,1,1,1
184,near,0.9,4,phase_dual_memory,1,1,1,3,3,0.04282942815075628,0.04282942815075628,0,0,1,1,1,1
184,near,0.9,4,online_finetune,1,0,2,3,2,0.06354844493422784,0.0386460469808902,1,2,0,1,1,1
185,matched,1.0,4,raw_history,1,1,1,3,3,0.01917349648031914,0.01917349648031914,0,0,1,1,1,1
185,matched,1.0,4,transition_retrieval,1,1,1,3,3,0.020712728498653004,0.020712728498653004,0,0,1,1,1,1
185,matched,1.0,4,phase_dual_memory,1,1,1,3,3,0.022358290515343753,0.022358290515343753,0,0,1,1,1,1
185,matched,1.0,4,online_finetune,1,1,1,3,3,0.024681383883394626,0.024681383883394626,0,1,1,1,1,1
186,shifted,1.2,4,raw_history,0,0,5,2,2,0.047360545412515075,0.04089884225032099,0,0,0,0,0,0
186,shifted,1.2,4,transition_retrieval,0,0,5,1,0,0.1673296514011539,0.062420071526286106,0,0,0,0,0,0
186,shifted,1.2,4,phase_dual_memory,0,0,5,1,0,0.1582294347153397,0.07040610720815452,0,0,0,0,0,0
186,shifted,1.2,4,online_finetune,0,0,5,0,0,0.15430654357530044,0.074669202580377,0,5,0,0,0,0
187,robust,1.45,4,raw_history,0,0,5,1,0,0.09777666010223819,0.11469209014001365,0,0,0,0,0,0
187,robust,1.45,4,transition_retrieval,0,0,5,1,0,0.057765354770115775,0.04014443750415492,0,0,0,0,0,0
187,robust,1.45,4,phase_dual_memory,1,0,3,3,0,0.06646613590344275,0.020505575153947485,1,0,0,0,1,1
187,robust,1.45,4,online_finetune,0,0,5,2,1,0.06924015979967418,0.037617244113342836,0,5,0,0,0,0
188,near,0.9,4,raw_history,1,1,1,3,3,0.030215057791476485,0.030215057791476485,0,0,1,1,1,1
188,near,0.9,4,transition_retrieval,1,1,1,3,3,0.022501094231620094,0.022501094231620094,0,0,1,1,1,1
188,near,0.9,4,phase_dual_memory,1,1,1,3,3,0.019428794738979016,0.019428794738979016,0,0,1,1,1,1
188,near,0.9,4,online_finetune,1,1,1,3,3,0.018052816741105798,0.018052816741105798,0,1,1,1,1,1
189,matched,1.0,4,raw_history,1,0,2,3,2,0.04447701979190486,0.019657030437862166,1,0,0,1,1,1
189,matched,1.0,4,transition_retrieval,1,1,1,3,3,0.03410716986456146,0.03410716986456146,0,0,1,1,1,1
189,matched,1.0,4,phase_dual_memory,1,1,1,3,3,0.030199944065540867,0.030199944065540867,0,0,1,1,1,1
189,matched,1.0,4,online_finetune,1,1,1,3,3,0.026351232525789192,0.026351232525789192,0,1,1,1,1,1
190,shifted,1.2,4,raw_history,0,0,5,2,2,0.047367800919002036,0.043888079634120926,0,0,0,0,0,0
190,shifted,1.2,4,transition_retrieval,1,0,4,3,2,0.051982168167439426,0.03010983895930386,1,0,0,0,0,1
190,shifted,1.2,4,phase_dual_memory,1,0,3,3,2,0.057340157902021995,0.02513145195233439,1,0,0,0,1,1
190,shifted,1.2,4,online_finetune,0,0,5,2,2,0.05758314490280917,0.0509068126636793,0,5,0,0,0,0
191,robust,1.45,4,raw_history,1,1,1,3,3,0.026054415426673038,0.026054415426673038,0,0,1,1,1,1
191,robust,1.45,4,transition_retrieval,1,1,1,3,3,0.013275543465714497,0.013275543465714497,0,0,1,1,1,1
191,robust,1.45,4,phase_dual_memory,1,1,1,3,3,0.022977848462305165,0.022977848462305165,0,0,1,1,1,1
191,robust,1.45,4,online_finetune,0,0,5,0,0,0.07779758547192772,0.05993507680899532,0,5,0,0,0,0
192,near,0.9,4,raw_history,1,1,1,3,3,0.048591589642710875,0.048591589642710875,0,0,1,1,1,1
192,near,0.9,4,transition_retrieval,1,1,1,3,3,0.03347921372770598,0.03347921372770598,0,0,1,1,1,1
192,near,0.9,4,phase_dual_memory,1,1,1,3,3,0.033573928338054414,0.033573928338054414,0,0,1,1,1,1
192,near,0.9,4,online_finetune,1,1,1,3,3,0.03185956510683104,0.03185956510683104,0,1,1,1,1,1
193,matched,1.0,4,raw_history,0,0,5,0,0,0.08481570015641025,0.06013708887096578,0,0,0,0,0,0
193,matched,1.0,4,transition_retrieval,1,1,1,3,3,0.032592068028004816,0.032592068028004816,0,0,1,1,1,1
193,matched,1.0,4,phase_dual_memory,1,1,1,3,3,0.022061782545367243,0.022061782545367243,0,0,1,1,1,1
193,matched,1.0,4,online_finetune,1,1,1,3,3,0.04482831051909053,0.04482831051909053,0,1,1,1,1,1
194,shifted,1.2,4,raw_history,1,1,1,3,3,0.01730632455927563,0.01730632455927563,0,0,1,1,1,1
194,shifted,1.2,4,transition_retrieval,1,1,1,3,3,0.011062740728001076,0.011062740728001076,0,0,1,1,1,1
194,shifted,1.2,4,phase_dual_memory,1,1,1,3,3,0.006810741836056021,0.006810741836056021,0,0,1,1,1,1
194,shifted,1.2,4,online_finetune,1,1,1,3,3,0.03549615276759692,0.03549615276759692,0,1,1,1,1,1
195,robust,1.45,4,raw_history,1,1,1,3,3,0.04531606863434037,0.04531606863434037,0,0,1,1,1,1
195,robust,1.45,4,transition_retrieval,1,1,1,3,3,0.025313084965823008,0.025313084965823008,0,0,1,1,1,1
195,robust,1.45,4,phase_dual_memory,1,1,1,3,3,0.024592029369929064,0.024592029369929064,0,0,1,1,1,1
195,robust,1.45,4,online_finetune,1,0,2,3,2,0.04444661720794396,0.013383087986368088,1,2,0,1,1,1
196,near,0.9,4,raw_history,1,1,1,3,3,0.004968449688992553,0.004968449688992553,0,0,1,1,1,1
196,near,0.9,4,transition_retrieval,1,0,3,3,0,0.06794685304953468,0.03921498256373406,1,0,0,0,1,1
196,near,0.9,4,phase_dual_memory,1,0,2,3,0,0.06355757833015935,0.03248627455758343,1,0,0,1,1,1
196,near,0.9,4,online_finetune,1,0,3,3,0,0.07197142836980869,0.04285453358176868,1,3,0,0,1,1
197,matched,1.0,4,raw_history,0,0,5,1,1,0.060613059463381316,0.049293632202074694,0,0,0,0,0,0
197,matched,1.0,4,transition_retrieval,0,0,5,1,1,0.07068310937629367,0.0643355263413759,0,0,0,0,0,0
197,matched,1.0,4,phase_dual_memory,1,0,2,3,1,0.0590160999739229,0.04203289808037818,1,0,0,1,1,1
197,matched,1.0,4,online_finetune,0,0,5,2,1,0.06120394753678125,0.035498846420874225,0,5,0,0,0,0
198,shifted,1.2,4,raw_history,1,1,1,3,3,0.035586945337190985,0.035586945337190985,0,0,1,1,1,1
198,shifted,1.2,4,transition_retrieval,1,1,1,3,3,0.018981098536298698,0.018981098536298698,0,0,1,1,1,1
198,shifted,1.2,4,phase_dual_memory,1,1,1,3,3,0.017391965594631964,0.017391965594631964,0,0,1,1,1,1
198,shifted,1.2,4,online_finetune,1,1,1,3,3,0.019891114125043522,0.019891114125043522,0,1,1,1,1,1
199,robust,1.45,4,raw_history,1,0,2,3,0,0.054072943768995324,0.023582644868285176,1,0,0,1,1,1
199,robust,1.45,4,transition_retrieval,1,1,1,3,3,0.02513805511498024,0.02513805511498024,0,0,1,1,1,1
199,robust,1.45,4,phase_dual_memory,1,1,1,3,3,0.02512561199539043,0.02512561199539043,0,0,1,1,1,1
199,robust,1.45,4,online_finetune,0,0,5,0,0,0.08794012135630865,0.05426450383154985,0,5,0,0,0,0
200,near,0.9,4,raw_history,1,0,2,3,0,0.06786820227445998,0.039603614848592615,1,0,0,1,1,1
200,near,0.9,4,transition_retrieval,1,1,1,3,3,0.03895389762732382,0.03895389762732382,0,0,1,1,1,1
200,near,0.9,4,phase_dual_memory,1,1,1,3,3,0.038346639607921396,0.038346639607921396,0,0,1,1,1,1
200,near,0.9,4,online_finetune,1,1,1,3,3,0.0239579914527643,0.0239579914527643,0,1,1,1,1,1
201,matched,1.0,4,raw_history,0,0,5,0,0,0.07787795638642855,0.06089008807737978,0,0,0,0,0,0
201,matched,1.0,4,transition_retrieval,0,0,5,1,1,0.09038906993388006,0.10477168564506988,0,0,0,0,0,0
201,matched,1.0,4,phase_dual_memory,1,0,3,3,1,0.08451788377470343,0.03976303818714597,1,0,0,0,1,1
201,matched,1.0,4,online_finetune,0,0,5,1,1,0.08469479820696227,0.03758225449579214,0,5,0,0,0,0
202,shifted,1.2,4,raw_history,1,1,1,3,3,0.019462647506801923,0.019462647506801923,0,0,1,1,1,1
202,shifted,1.2,4,transition_retrieval,1,1,1,3,3,0.016450669285307837,0.016450669285307837,0,0,1,1,1,1
202,shifted,1.2,4,phase_dual_memory,1,1,1,3,3,0.019838188666910353,0.019838188666910353,0,0,1,1,1,1
202,shifted,1.2,4,online_finetune,1,1,1,3,3,0.016718459565177497,0.016718459565177497,0,1,1,1,1,1
203,robust,1.45,4,raw_history,0,0,5,2,0,0.06993498640918171,0.06391062100326302,0,0,0,0,0,0
203,robust,1.45,4,transition_retrieval,0,0,5,2,1,0.049321859743967786,0.03304226956575681,0,0,0,0,0,0
203,robust,1.45,4,phase_dual_memory,1,0,2,3,1,0.046305689038964426,0.018996579052525896,1,0,0,1,1,1
203,robust,1.45,4,online_finetune,1,1,1,3,3,0.01830724815677327,0.01830724815677327,0,1,1,1,1,1
204,near,0.9,4,raw_history,0,0,5,1,0,0.07401258619232032,0.05522372018430377,0,0,0,0,0,0
204,near,0.9,4,transition_retrieval,1,1,1,3,3,0.008886796268138429,0.008886796268138429,0,0,1,1,1,1
204,near,0.9,4,phase_dual_memory,1,1,1,3,3,0.009234751131759132,0.009234751131759132,0,0,1,1,1,1
204,near,0.9,4,online_finetune,1,1,1,3,3,0.029257272690687838,0.029257272690687838,0,1,1,1,1,1
205,matched,1.0,4,raw_history,1,1,1,3,3,0.02385159280872332,0.02385159280872332,0,0,1,1,1,1
205,matched,1.0,4,transition_retrieval,1,1,1,3,3,0.020834680420026924,0.020834680420026924,0,0,1,1,1,1
205,matched,1.0,4,phase_dual_memory,1,1,1,3,3,0.025792502275782243,0.025792502275782243,0,0,1,1,1,1
205,matched,1.0,4,online_finetune,1,1,1,3,3,0.035636779583594375,0.035636779583594375,0,1,1,1,1,1
206,shifted,1.2,4,raw_history,0,0,5,1,1,0.04742399177718565,0.04380784006910808,0,0,0,0,0,0
206,shifted,1.2,4,transition_retrieval,1,1,1,3,3,0.024684316133254513,0.024684316133254513,0,0,1,1,1,1
206,shifted,1.2,4,phase_dual_memory,1,1,1,3,3,0.018358987603872844,0.018358987603872844,0,0,1,1,1,1
206,shifted,1.2,4,online_finetune,1,0,2,3,0,0.05611849176773551,0.03379132516511074,1,2,0,1,1,1
207,robust,1.45,4,raw_history,1,0,2,3,1,0.055450126289402595,0.023688995601832342,1,0,0,1,1,1
207,robust,1.45,4,transition_retrieval,1,0,2,3,1,0.04840700157010157,0.0260587484366482,1,0,0,1,1,1
207,robust,1.45,4,phase_dual_memory,1,0,3,3,1,0.04892411649796731,0.025442504453581444,1,0,0,0,1,1
207,robust,1.45,4,online_finetune,0,0,5,1,1,0.06117379981856174,0.041468483018090946,0,5,0,0,0,0
208,near,0.9,4,raw_history,0,0,5,2,0,0.09890744525903636,0.060804061766472815,0,0,0,0,0,0
208,near,0.9,4,transition_retrieval,1,0,2,3,1,0.06663609722797398,0.03081487512912431,1,0,0,1,1,1
208,near,0.9,4,phase_dual_memory,1,0,2,3,1,0.061348577550906565,0.030031442414433947,1,0,0,1,1,1
208,near,0.9,4,online_finetune,1,1,1,3,3,0.025113090714537142,0.025113090714537142,0,1,1,1,1,1
209,matched,1.0,4,raw_history,1,1,1,3,3,0.03557501067758732,0.03557501067758732,0,0,1,1,1,1
209,matched,1.0,4,transition_retrieval,1,1,1,3,3,0.010519266838793445,0.010519266838793445,0,0,1,1,1,1
209,matched,1.0,4,phase_dual_memory,1,1,1,3,3,0.012496432090064296,0.012496432090064296,0,0,1,1,1,1
209,matched,1.0,4,online_finetune,1,1,1,3,3,0.027146963551350448,0.027146963551350448,0,1,1,1,1,1
210,shifted,1.2,4,raw_history,1,0,3,3,1,0.07541082083258402,0.04533663241232854,1,0,0,0,1,1
210,shifted,1.2,4,transition_retrieval,1,0,2,3,1,0.03958747341559007,0.017275271031052565,1,0,0,1,1,1
210,shifted,1.2,4,phase_dual_memory,1,1,1,3,3,0.03158568695827077,0.03158568695827077,0,0,1,1,1,1
210,shifted,1.2,4,online_finetune,1,1,1,3,3,0.03101116842277146,0.03101116842277146,0,1,1,1,1,1
211,robust,1.45,4,raw_history,0,0,5,1,1,0.08280181289161324,0.07163029545080195,0,0,0,0,0,0
211,robust,1.45,4,transition_retrieval,0,0,5,1,1,0.09057144922961483,0.05180923420258436,0,0,0,0,0,0
211,robust,1.45,4,phase_dual_memory,0,0,5,1,1,0.09412091343158181,0.03735502507795295,0,0,0,0,0,0
211,robust,1.45,4,online_finetune,0,0,5,1,1,0.07936405082619155,0.07235193567793441,0,5,0,0,0,0
212,near,0.9,4,raw_history,1,1,1,3,3,0.029202413126172787,0.029202413126172787,0,0,1,1,1,1
212,near,0.9,4,transition_retrieval,1,1,1,3,3,0.012515380701039247,0.012515380701039247,0,0,1,1,1,1
212,near,0.9,4,phase_dual_memory,1,1,1,3,3,0.01785289149521312,0.01785289149521312,0,0,1,1,1,1
212,near,0.9,4,online_finetune,1,1,1,3,3,0.027086322577420132,0.027086322577420132,0,1,1,1,1,1
213,matched,1.0,4,raw_history,0,0,5,0,0,0.13104053406669405,0.09982444167934149,0,0,0,0,0,0
213,matched,1.0,4,transition_retrieval,1,0,2,3,0,0.10872648888548042,0.02337558322548168,1,0,0,1,1,1
213,matched,1.0,4,phase_dual_memory,1,0,2,3,0,0.0928057285738243,0.031451674724199026,1,0,0,1,1,1
213,matched,1.0,4,online_finetune,0,0,5,0,0,0.12575806741889642,0.06086471180006511,0,5,0,0,0,0
214,shifted,1.2,4,raw_history,0,0,5,2,2,0.05625770541288552,0.05384984020076825,0,0,0,0,0,0
214,shifted,1.2,4,transition_retrieval,1,0,4,3,1,0.04904605284563669,0.022122399382575358,1,0,0,0,0,1
214,shifted,1.2,4,phase_dual_memory,1,1,1,3,3,0.0228773776145068,0.0228773776145068,0,0,1,1,1,1
214,shifted,1.2,4,online_finetune,0,0,5,0,0,0.15322770482897785,0.06780521126892308,0,5,0,0,0,0
215,robust,1.45,4,raw_history,1,0,3,3,1,0.04431894518053446,0.02412271425889515,1,0,0,0,1,1
215,robust,1.45,4,transition_retrieval,1,0,3,3,2,0.07558397715074024,0.031941981509601584,1,0,0,0,1,1
215,robust,1.45,4,phase_dual_memory,1,0,3,3,2,0.07045216453428817,0.022953122963310424,1,0,0,0,1,1
215,robust,1.45,4,online_finetune,0,0,5,2,1,0.03742740424656901,0.06196311899432633,0,5,0,0,0,0
216,near,0.9,4,raw_history,1,0,2,3,1,0.04613180677989227,0.029669942525459167,1,0,0,1,1,1
216,near,0.9,4,transition_retrieval,1,1,1,3,3,0.029117445679016366,0.029117445679016366,0,0,1,1,1,1
216,near,0.9,4,phase_dual_memory,1,1,1,3,3,0.02053792927697105,0.02053792927697105,0,0,1,1,1,1
216,near,0.9,4,online_finetune,1,1,1,3,3,0.013556040687559695,0.013556040687559695,0,1,1,1,1,1
217,matched,1.0,4,raw_history,0,0,5,0,0,0.12419711885407038,0.09470961892176784,0,0,0,0,0,0
217,matched,1.0,4,transition_retrieval,1,0,2,3,0,0.10543750384375812,0.04000066067321386,1,0,0,1,1,1
217,matched,1.0,4,phase_dual_memory,1,0,2,3,0,0.09860373081348202,0.048535250207537795,1,0,0,1,1,1
217,matched,1.0,4,online_finetune,0,0,5,0,0,0.12331409190285751,0.06667151949636717,0,5,0,0,0,0
218,shifted,1.2,4,raw_history,0,0,5,2,0,0.06586404027735639,0.07206085933475208,0,0,0,0,0,0
218,shifted,1.2,4,transition_retrieval,1,0,3,3,0,0.06008425439194855,0.03000379894023557,1,0,0,0,1,1
218,shifted,1.2,4,phase_dual_memory,1,0,2,3,1,0.06865308447136989,0.024186753834701567,1,0,0,1,1,1
218,shifted,1.2,4,online_finetune,0,0,5,2,1,0.07519200956183547,0.04379883076941119,0,5,0,0,0,0
219,robust,1.45,4,raw_history,0,0,5,1,1,0.029051935453439447,0.06033716855000958,0,0,0,0,0,0
219,robust,1.45,4,transition_retrieval,1,0,3,3,2,0.027157698239651695,0.01920166776519317,1,0,0,0,1,1
219,robust,1.45,4,phase_dual_memory,1,0,2,3,2,0.02729909872902674,0.01304068745486024,1,0,0,1,1,1
219,robust,1.45,4,online_finetune,1,0,3,3,0,0.06220098688315667,0.03988837050968598,1,3,0,0,1,1
220,near,0.9,4,raw_history,1,1,1,3,3,0.03165660532763289,0.03165660532763289,0,0,1,1,1,1
220,near,0.9,4,transition_retrieval,1,1,1,3,3,0.01640472487539818,0.01640472487539818,0,0,1,1,1,1
220,near,0.9,4,phase_dual_memory,1,1,1,3,3,0.021667474051065953,0.021667474051065953,0,0,1,1,1,1
220,near,0.9,4,online_finetune,1,0,3,3,0,0.09769982225840843,0.029600708610185503,1,3,0,0,1,1
221,matched,1.0,4,raw_history,1,1,1,3,3,0.0387952314652268,0.0387952314652268,0,0,1,1,1,1
221,matched,1.0,4,transition_retrieval,1,1,1,3,3,0.03943950589165184,0.03943950589165184,0,0,1,1,1,1
221,matched,1.0,4,phase_dual_memory,1,1,1,3,3,0.03940417634930163,0.03940417634930163,0,0,1,1,1,1
221,matched,1.0,4,online_finetune,1,0,2,3,2,0.03474259149675368,0.03099966981558362,1,2,0,1,1,1
222,shifted,1.2,4,raw_history,1,1,1,3,3,0.03576906488641307,0.03576906488641307,0,0,1,1,1,1
222,shifted,1.2,4,transition_retrieval,1,0,2,3,1,0.04579929995798016,0.026448139726422196,1,0,0,1,1,1
222,shifted,1.2,4,phase_dual_memory,1,0,2,3,1,0.0471742625388778,0.008444823428533857,1,0,0,1,1,1
222,shifted,1.2,4,online_finetune,1,1,1,3,3,0.029239635936475276,0.029239635936475276,0,1,1,1,1,1
223,robust,1.45,4,raw_history,1,1,1,3,3,0.0386722439979141,0.0386722439979141,0,0,1,1,1,1
223,robust,1.45,4,transition_retrieval,0,0,5,2,2,0.05591941138342361,0.05585101957928644,0,0,0,0,0,0
223,robust,1.45,4,phase_dual_memory,1,0,2,3,2,0.054079514435737656,0.02567624352377758,1,0,0,1,1,1
223,robust,1.45,4,online_finetune,0,0,5,2,2,0.0561279882052147,0.04239172575195849,0,5,0,0,0,0
224,near,0.9,4,raw_history,1,0,2,3,0,0.06948544233161144,0.056115845105800914,1,0,0,1,1,1
224,near,0.9,4,transition_retrieval,1,1,1,3,3,0.02231159444887539,0.02231159444887539,0,0,1,1,1,1
224,near,0.9,4,phase_dual_memory,1,1,1,3,3,0.02384291213856032,0.02384291213856032,0,0,1,1,1,1
224,near,0.9,4,online_finetune,1,1,1,3,3,0.007431036541175664,0.007431036541175664,0,1,1,1,1,1
225,matched,1.0,4,raw_history,0,0,5,2,0,0.07753558156252739,0.057138485498339796,0,0,0,0,0,0
225,matched,1.0,4,transition_retrieval,1,0,2,3,1,0.055537588525301725,0.024096358230482298,1,0,0,1,1,1
225,matched,1.0,4,phase_dual_memory,1,1,1,3,3,0.03894459273592096,0.03894459273592096,0,0,1,1,1,1
225,matched,1.0,4,online_finetune,1,0,2,3,1,0.062137147196607505,0.03756069478699984,1,2,0,1,1,1
226,shifted,1.2,4,raw_history,0,0,5,2,0,0.06301861181663931,0.06905377946796311,0,0,0,0,0,0
226,shifted,1.2,4,transition_retrieval,1,0,3,3,2,0.08048687371887142,0.04593290895105626,1,0,0,0,1,1
226,shifted,1.2,4,phase_dual_memory,1,0,4,3,2,0.07030363812492388,0.023529000030839502,1,0,0,0,0,1
226,shifted,1.2,4,online_finetune,0,0,5,2,1,0.060476339832571585,0.05187393655612943,0,5,0,0,0,0
227,robust,1.45,4,raw_history,1,1,1,3,3,0.03266210309698583,0.03266210309698583,0,0,1,1,1,1
227,robust,1.45,4,transition_retrieval,1,1,1,3,3,0.039901325577633456,0.039901325577633456,0,0,1,1,1,1
227,robust,1.45,4,phase_dual_memory,1,1,1,3,3,0.029294721186952432,0.029294721186952432,0,0,1,1,1,1
227,robust,1.45,4,online_finetune,1,1,1,3,3,0.018268756178989317,0.018268756178989317,0,1,1,1,1,1
228,near,0.9,4,raw_history,1,1,1,3,3,0.040710811029396686,0.040710811029396686,0,0,1,1,1,1
228,near,0.9,4,transition_retrieval,1,1,1,3,3,0.02304320245525321,0.02304320245525321,0,0,1,1,1,1
228,near,0.9,4,phase_dual_memory,1,1,1,3,3,0.018358390145389644,0.018358390145389644,0,0,1,1,1,1
228,near,0.9,4,online_finetune,1,1,1,3,3,0.016322280959588386,0.016322280959588386,0,1,1,1,1,1
229,matched,1.0,4,raw_history,0,0,5,2,2,0.054534620338551526,0.070450124589282,0,0,0,0,0,0
229,matched,1.0,4,transition_retrieval,1,0,3,3,2,0.048068398548911144,0.02661365250002462,1,0,0,0,1,1
229,matched,1.0,4,phase_dual_memory,1,0,2,3,2,0.03555530823749132,0.015094743278856784,1,0,0,1,1,1
229,matched,1.0,4,online_finetune,1,1,1,3,3,0.038532949026586834,0.038532949026586834,0,1,1,1,1,1
230,shifted,1.2,4,raw_history,0,0,5,2,2,0.05513429801828767,0.06376387904586772,0,0,0,0,0,0
230,shifted,1.2,4,transition_retrieval,1,0,4,3,2,0.03873647236584596,0.02035314237525723,1,0,0,0,0,1
230,shifted,1.2,4,phase_dual_memory,1,0,2,3,2,0.039857554000939995,0.021809356318497924,1,0,0,1,1,1
230,shifted,1.2,4,online_finetune,0,0,5,2,2,0.05985971803733276,0.04069408867523062,0,5,0,0,0,0
231,robust,1.45,4,raw_history,0,0,5,0,0,0.08688865901090481,0.06558952663230178,0,0,0,0,0,0
231,robust,1.45,4,transition_retrieval,1,0,4,3,0,0.08318688604748918,0.030202477722468247,1,0,0,0,0,1
231,robust,1.45,4,phase_dual_memory,1,0,3,3,0,0.0946531846929746,0.03196916360010473,1,0,0,0,1,1
231,robust,1.45,4,online_finetune,1,1,1,3,3,0.02480738853766576,0.02480738853766576,0,1,1,1,1,1
232,near,0.9,4,raw_history,0,0,5,1,0,0.06982669970232169,0.04846338149450866,0,0,0,0,0,0
232,near,0.9,4,transition_retrieval,1,0,2,3,0,0.07234294576935907,0.01397099886001705,1,0,0,1,1,1
232,near,0.9,4,phase_dual_memory,1,0,2,3,0,0.06590973033445885,0.023172552054364567,1,0,0,1,1,1
232,near,0.9,4,online_finetune,1,0,3,3,0,0.07254194268621833,0.032089560928816596,1,3,0,0,1,1
233,matched,1.0,4,raw_history,0,0,5,2,1,0.0740753907018091,0.053855767035603574,0,0,0,0,0,0
233,matched,1.0,4,transition_retrieval,1,0,4,3,1,0.06000402060738652,0.02539574120723387,1,0,0,0,0,1
233,matched,1.0,4,phase_dual_memory,1,0,2,3,2,0.07279569826650302,0.034674371491506456,1,0,0,1,1,1
233,matched,1.0,4,online_finetune,0,0,5,2,2,0.06674352403749369,0.053562758325472186,0,5,0,0,0,0
234,shifted,1.2,4,raw_history,0,0,5,1,1,0.06769043347152356,0.05313762644825776,0,0,0,0,0,0
234,shifted,1.2,4,transition_retrieval,1,1,1,3,3,0.015209138877537026,0.015209138877537026,0,0,1,1,1,1
234,shifted,1.2,4,phase_dual_memory,1,1,1,3,3,0.019496263936788116,0.019496263936788116,0,0,1,1,1,1
234,shifted,1.2,4,online_finetune,1,0,4,3,0,0.0869372780054053,0.03498147445759678,1,4,0,0,0,1
235,robust,1.45,4,raw_history,0,0,5,0,0,0.16422392131888944,0.1224020332565778,0,0,0,0,0,0
235,robust,1.45,4,transition_retrieval,0,0,5,2,0,0.16499748805287165,0.05411219323084774,0,0,0,0,0,0
235,robust,1.45,4,phase_dual_memory,0,0,5,0,0,0.17593931914467356,0.05502435903910951,0,0,0,0,0,0
235,robust,1.45,4,online_finetune,0,0,5,0,0,0.1586911664548395,0.09367106910701534,0,5,0,0,0,0
236,near,0.9,4,raw_history,0,0,5,0,0,0.09694981188345633,0.07090465694214548,0,0,0,0,0,0
236,near,0.9,4,transition_retrieval,1,0,2,3,0,0.0790921493504439,0.025375982183065134,1,0,0,1,1,1
236,near,0.9,4,phase_dual_memory,1,0,2,3,0,0.06440089506383206,0.02973795570943387,1,0,0,1,1,1
236,near,0.9,4,online_finetune,1,0,2,3,0,0.06790685683931677,0.045211857413249935,1,2,0,1,1,1
237,matched,1.0,4,raw_history,1,0,2,3,0,0.0767837395296629,0.03942496459128441,1,0,0,1,1,1
237,matched,1.0,4,transition_retrieval,1,0,2,3,0,0.06366436265960845,0.0308403514553364,1,0,0,1,1,1
237,matched,1.0,4,phase_dual_memory,1,1,1,3,3,0.030718859942311282,0.030718859942311282,0,0,1,1,1,1
237,matched,1.0,4,online_finetune,1,0,3,3,0,0.0764115370498982,0.03156134263632366,1,3,0,0,1,1
238,shifted,1.2,4,raw_history,0,0,5,2,2,0.053172069751042765,0.04911834268440843,0,0,0,0,0,0
238,shifted,1.2,4,transition_retrieval,1,0,3,3,1,0.04972119200656522,0.03239284468627699,1,0,0,0,1,1
